score,name,links
4.6,Ping An,https://www.ratemyprofessors.com/professor/2571584
2.8,Xiaowei Jia,https://www.ratemyprofessors.com/professor/2728179
5.0,Zachary Horton,https://www.ratemyprofessors.com/professor/2750797
4.0,Porter Williams,https://www.ratemyprofessors.com/professor/2324362
5.0,Belkys Torres,https://www.ratemyprofessors.com/professor/2947211
4.7,Wendy Payne-Craig,https://www.ratemyprofessors.com/professor/2313296
2.4,Gerard Campbell,https://www.ratemyprofessors.com/professor/1947343
4.5,Emily Herrington,https://www.ratemyprofessors.com/professor/2648652
3.3,Emilee Ruhland,https://www.ratemyprofessors.com/professor/2386828
3.5,Gary Antonella,https://www.ratemyprofessors.com/professor/1809476
4.0,Miho Naruse,https://www.ratemyprofessors.com/professor/2452790
2.5,Maria McConnell,https://www.ratemyprofessors.com/professor/2940785
4.5,Alex Holguin,https://www.ratemyprofessors.com/professor/2631851
4.6,Michael Meyer,https://www.ratemyprofessors.com/professor/1885436
5.0,Gianluca Bufo,https://www.ratemyprofessors.com/professor/2939378
3.7,Heather Hendry,https://www.ratemyprofessors.com/professor/1490898
2.6,Sandra Mitchell,https://www.ratemyprofessors.com/professor/942423
3.7,Lech Harris,https://www.ratemyprofessors.com/professor/2649910
2.1,Gal Blatman,https://www.ratemyprofessors.com/professor/2776097
3.2,Steven Lindsey,https://www.ratemyprofessors.com/professor/2764657
5.0,Michael Modo,https://www.ratemyprofessors.com/professor/2639459
4.3,Carlos Badenes,https://www.ratemyprofessors.com/professor/1895682
4.6,Felicity Palma,https://www.ratemyprofessors.com/professor/2720803
3.7,Stephen Quigley,https://www.ratemyprofessors.com/professor/2863214
3.0,Hilla Nehushtan,https://www.ratemyprofessors.com/professor/2924204
5.0,Isabella Luciani,https://www.ratemyprofessors.com/professor/3003168
4.3,John Sebastian,https://www.ratemyprofessors.com/professor/2554204
5.0,Bart Rocco,https://www.ratemyprofessors.com/professor/3002641
4.7,Curtis McQueary,https://www.ratemyprofessors.com/professor/1158577
5.0,Kristen Gragg,https://www.ratemyprofessors.com/professor/2940328
4.6,Sydney Pasquinelli,https://www.ratemyprofessors.com/professor/2169676
3.0,Andrew Weintraub,https://www.ratemyprofessors.com/professor/2591016
4.8,Casey Montgomery,https://www.ratemyprofessors.com/professor/2643974
2.5,Travis Labrum,https://www.ratemyprofessors.com/professor/2547319
5.0,Sarah Hammock,https://www.ratemyprofessors.com/professor/2458848
3.0,Irina Roldugina,https://www.ratemyprofessors.com/professor/2894309
2.8,Daniel Crawford,https://www.ratemyprofessors.com/professor/2473272
2.8,Mark Paterson,https://www.ratemyprofessors.com/professor/1673126
5.0,Bryce Rabideau,https://www.ratemyprofessors.com/professor/2996585
2.6,Donna Naples,https://www.ratemyprofessors.com/professor/259296
4.1,Elizabeth Oyler,https://www.ratemyprofessors.com/professor/2216490
5.0,Kaveri Guduru,https://www.ratemyprofessors.com/professor/2995715
4.5,Courtney Colligan,https://www.ratemyprofessors.com/professor/2367647
2.8,Leopold Mvuezolo,https://www.ratemyprofessors.com/professor/2717295
4.5,Eli Boonin-Vail,https://www.ratemyprofessors.com/professor/2694775
3.5,Ellen Smith,https://www.ratemyprofessors.com/professor/2398162
1.9,Ling Zhang,https://www.ratemyprofessors.com/professor/2845619
4.4,Susan Sesack,https://www.ratemyprofessors.com/professor/95906
1.1,Nathan Ong,https://www.ratemyprofessors.com/professor/2170822
4.1,Kristie Abt,https://www.ratemyprofessors.com/professor/718708
5.0,Emily Hutchinson,https://www.ratemyprofessors.com/professor/2762766
3.7,Daniele Coen-Pirani,https://www.ratemyprofessors.com/professor/2287186
3.0,Oliver Schluter,https://www.ratemyprofessors.com/professor/2333685
2.9,Benjamin Rottman,https://www.ratemyprofessors.com/professor/1846217
5.0,Brendan Fleig-Goldstein,https://www.ratemyprofessors.com/professor/2750709
4.7,Aaron Abma,https://www.ratemyprofessors.com/professor/2588635
2.8,Elizabeth Mulvaney,https://www.ratemyprofessors.com/professor/1517703
1.0,Adella Dixon,https://www.ratemyprofessors.com/professor/2541811
5.0,Evan Hyzer,https://www.ratemyprofessors.com/professor/2986776
4.9,Sandra Faulkner,https://www.ratemyprofessors.com/professor/438013
2.7,Alex Ivensky,https://www.ratemyprofessors.com/professor/2880842
3.5,Ian Roa,https://www.ratemyprofessors.com/professor/2861234
3.1,Wissam Saidi,https://www.ratemyprofessors.com/professor/1993650
5.0,Vicki Hoskins,https://www.ratemyprofessors.com/professor/1985147
4.0,Kilichan Gurleyik,https://www.ratemyprofessors.com/professor/2095459
3.8,Erin Koterba,https://www.ratemyprofessors.com/professor/1066488
4.7,Mj Shahen,https://www.ratemyprofessors.com/professor/479478
4.4,Katherine Verdolini,https://www.ratemyprofessors.com/professor/633207
4.5,Goetz Veser,https://www.ratemyprofessors.com/professor/222353
2.4,Elizabeth Reich,https://www.ratemyprofessors.com/professor/2448404
3.0,Sarah Wallace,https://www.ratemyprofessors.com/professor/2757314
4.0,Emelyn Smith-Ferris,https://www.ratemyprofessors.com/professor/2840162
3.3,Matthew Lavin,https://www.ratemyprofessors.com/professor/2229166
4.4,Peggy Lovell,https://www.ratemyprofessors.com/professor/94220
3.1,Deanna Sinex,https://www.ratemyprofessors.com/professor/2584699
5.0,Amanda Brant,https://www.ratemyprofessors.com/professor/2568694
4.7,Elise Boyas,https://www.ratemyprofessors.com/professor/1345237
4.0,Aman Soni,https://www.ratemyprofessors.com/professor/2956015
3.5,Weiming Yao,https://www.ratemyprofessors.com/professor/1236956
3.9,Badr Albanna,https://www.ratemyprofessors.com/professor/2637632
3.0,Marta Ortega- Llebaria,https://www.ratemyprofessors.com/professor/1537680
4.0,Lynne Sunderman,https://www.ratemyprofessors.com/professor/2668668
2.0,Natalie Brown,https://www.ratemyprofessors.com/professor/2861439
4.9,Steven Sachs,https://www.ratemyprofessors.com/professor/2674695
4.6,Erin Frankel,https://www.ratemyprofessors.com/professor/2058066
3.1,Sarah Haig,https://www.ratemyprofessors.com/professor/2724262
4.9,Isabel Velasco,https://www.ratemyprofessors.com/professor/2438324
1.7,Adam Lee,https://www.ratemyprofessors.com/professor/2401383
2.5,Harry Kloman,https://www.ratemyprofessors.com/professor/794977
3.6,Daniel Boyanovsky,https://www.ratemyprofessors.com/professor/1095133
5.0,Hansel Tan,https://www.ratemyprofessors.com/professor/2868039
5.0,Devon Tipp,https://www.ratemyprofessors.com/professor/2875436
3.0,Emily Wanderer,https://www.ratemyprofessors.com/professor/2488006
2.8,Brett Say,https://www.ratemyprofessors.com/professor/2962473
3.5,Jedd Hakimi,https://www.ratemyprofessors.com/professor/1642246
3.4,Melanie Hughes,https://www.ratemyprofessors.com/professor/1341886
5.0,Melissa Williams-Gombkoto,https://www.ratemyprofessors.com/professor/2867942
2.8,Carol Bove,https://www.ratemyprofessors.com/professor/932415
3.8,Adam Lee,https://www.ratemyprofessors.com/professor/1238797
5.0,Derek Orr,https://www.ratemyprofessors.com/professor/2204315
3.4,Katherine Kidd,https://www.ratemyprofessors.com/professor/2056295
5.0,Bobby Simmons,https://www.ratemyprofessors.com/professor/2550724
3.6,Aaron Henderson,https://www.ratemyprofessors.com/professor/1700355
4.2,A.J. Parker,https://www.ratemyprofessors.com/professor/2914701
1.0,Marcela Alvarado,https://www.ratemyprofessors.com/professor/2977340
4.7,Mark Possanza,https://www.ratemyprofessors.com/professor/88394
5.0,Elise Lonich,https://www.ratemyprofessors.com/professor/2455636
5.0,Dario Chimenti,https://www.ratemyprofessors.com/professor/2850344
4.5,David Wolfe,https://www.ratemyprofessors.com/professor/2475854
4.7,Bob O'Mara,https://www.ratemyprofessors.com/professor/2307918
3.8,Charles Goldhaber,https://www.ratemyprofessors.com/professor/2454104
2.0,Jungyoon Jang,https://www.ratemyprofessors.com/professor/2672250
3.5,Stephen Kondis,https://www.ratemyprofessors.com/professor/2836751
4.5,John Hillier,https://www.ratemyprofessors.com/professor/1095131
4.9,Shannon DeMateo,https://www.ratemyprofessors.com/professor/2288341
4.8,Arian Aflaki,https://www.ratemyprofessors.com/professor/2363051
4.1,Yodit Betru,https://www.ratemyprofessors.com/professor/2139376
1.0,Austin Durham,https://www.ratemyprofessors.com/professor/2474664
4.3,Malihe Alikhani,https://www.ratemyprofessors.com/professor/2746336
2.8,David Turnshek,https://www.ratemyprofessors.com/professor/79757
3.4,Peter Del Presto,https://www.ratemyprofessors.com/professor/1673621
4.8,Ian Copeland,https://www.ratemyprofessors.com/professor/2834526
3.7,Rania Gihleb,https://www.ratemyprofessors.com/professor/2417811
4.2,Thomas Congedo,https://www.ratemyprofessors.com/professor/2624050
4.8,Renee Prymus,https://www.ratemyprofessors.com/professor/1561032
5.0,Chelsea Cameron,https://www.ratemyprofessors.com/professor/2972240
3.4,Chloe Hogg,https://www.ratemyprofessors.com/professor/1227998
4.8,Rachel Kranson,https://www.ratemyprofessors.com/professor/1810026
4.3,Anjali Sachdeva,https://www.ratemyprofessors.com/professor/1869797
4.3,Arpad Von Klimo,https://www.ratemyprofessors.com/professor/1191440
4.5,Jeff Oaks,https://www.ratemyprofessors.com/professor/69668
3.5,Mrinalini Rajagopalan,https://www.ratemyprofessors.com/professor/2333618
4.7,Aaron Myers-Brooks,https://www.ratemyprofessors.com/professor/2332193
3.2,Dan Villarreal,https://www.ratemyprofessors.com/professor/2758168
4.1,Anupama Jain,https://www.ratemyprofessors.com/professor/1663861
5.0,Annmarie Duggan,https://www.ratemyprofessors.com/professor/2623195
2.4,James Mueller,https://www.ratemyprofessors.com/professor/174154
4.0,Kirill Kiselyov,https://www.ratemyprofessors.com/professor/942686
3.1,Thomas Songer,https://www.ratemyprofessors.com/professor/1892809
4.2,Petra Rupert,https://www.ratemyprofessors.com/professor/2453776
5.0,Andrew Inkpen,https://www.ratemyprofessors.com/professor/2037816
4.1,Steve Jacobs,https://www.ratemyprofessors.com/professor/89528
4.8,Tricia Tuite,https://www.ratemyprofessors.com/professor/1135142
2.9,Travis Alvarez,https://www.ratemyprofessors.com/professor/2086455
3.0,Mark Ma,https://www.ratemyprofessors.com/professor/2584905
4.7,Brittany Hailer,https://www.ratemyprofessors.com/professor/2693279
5.0,Areti Papanastasiou,https://www.ratemyprofessors.com/professor/1972584
5.0,Daniel Maienshein,https://www.ratemyprofessors.com/professor/2740583
5.0,Travis McKenna,https://www.ratemyprofessors.com/professor/2957966
3.0,Jonathan Vande Geest,https://www.ratemyprofessors.com/professor/2943878
5.0,Emma Schwarz,https://www.ratemyprofessors.com/professor/2972373
5.0,Erica Owen,https://www.ratemyprofessors.com/professor/2972424
3.0,Siyao Li,https://www.ratemyprofessors.com/professor/2972433
3.6,Sara Morrison,https://www.ratemyprofessors.com/professor/2469328
4.9,Michael Colaresi,https://www.ratemyprofessors.com/professor/2753161
3.7,Jacob Rosen,https://www.ratemyprofessors.com/professor/2930882
5.0,Charlotte Scurlock,https://www.ratemyprofessors.com/professor/2921693
3.7,Armin Schikorra,https://www.ratemyprofessors.com/professor/2442816
5.0,Gregory Handy,https://www.ratemyprofessors.com/professor/2574619
4.8,Michael Neilan,https://www.ratemyprofessors.com/professor/1827219
2.8,Kate Endres,https://www.ratemyprofessors.com/professor/2838805
3.0,Andriy Bandos,https://www.ratemyprofessors.com/professor/2765595
4.5,James Zukowski,https://www.ratemyprofessors.com/professor/2924975
5.0,Terri Gregos,https://www.ratemyprofessors.com/professor/2330951
4.5,Joseph Samosky,https://www.ratemyprofessors.com/professor/1983726
1.6,Alexis Lai,https://www.ratemyprofessors.com/professor/2546944
4.8,Boo Jung,https://www.ratemyprofessors.com/professor/2755780
3.0,Christian Schunn,https://www.ratemyprofessors.com/professor/777718
3.4,John Stakeley,https://www.ratemyprofessors.com/professor/1925699
4.6,Nandi Theunissen,https://www.ratemyprofessors.com/professor/2573452
1.4,Lissette Escariz Ferrá,https://www.ratemyprofessors.com/professor/2950821
4.6,Stephen Mackereth,https://www.ratemyprofessors.com/professor/2950211
2.0,Muhammad Khan,https://www.ratemyprofessors.com/professor/2936492
5.0,Abhishek Viswanathan,https://www.ratemyprofessors.com/professor/2969732
3.1,Robert Perkoski,https://www.ratemyprofessors.com/professor/264507
4.1,Hillary Ash,https://www.ratemyprofessors.com/professor/2059588
5.0,Viktória Batista,https://www.ratemyprofessors.com/professor/2563322
4.8,Delanie Jenkins,https://www.ratemyprofessors.com/professor/167932
4.9,Amanda Huensch,https://www.ratemyprofessors.com/professor/2758793
5.0,Joseph Bedich,https://www.ratemyprofessors.com/professor/2529974
5.0,Kevin McLaughlin,https://www.ratemyprofessors.com/professor/2326478
5.0,Patrick Martin,https://www.ratemyprofessors.com/professor/2644241
3.5,Khushboo Thaker,https://www.ratemyprofessors.com/professor/2921696
5.0,Lauren UTA,https://www.ratemyprofessors.com/professor/2966333
4.8,Charles Athanasopoulos,https://www.ratemyprofessors.com/professor/2579629
5.0,Daniel Fisher,https://www.ratemyprofessors.com/professor/2934180
5.0,Bernardo Junior,https://www.ratemyprofessors.com/professor/2965897
2.0,Bradley  DiCola,https://www.ratemyprofessors.com/professor/2965354
4.8,Melinda Fricke,https://www.ratemyprofessors.com/professor/2350310
5.0,Joseph Stafura,https://www.ratemyprofessors.com/professor/2432264
4.3,Kent Kosack,https://www.ratemyprofessors.com/professor/2324006
2.3,Christopher Imes,https://www.ratemyprofessors.com/professor/2686396
3.6,Barbara Weissberger,https://www.ratemyprofessors.com/professor/504891
4.5,Barbara McCloskey,https://www.ratemyprofessors.com/professor/388902
4.9,Jan Musekamp,https://www.ratemyprofessors.com/professor/2357168
4.5,Greg Scala,https://www.ratemyprofessors.com/professor/2915095
2.4,Kyle Whittinghill,https://www.ratemyprofessors.com/professor/2284221
3.4,Paul Bove,https://www.ratemyprofessors.com/professor/265458
5.0,Kelly Trumbull,https://www.ratemyprofessors.com/professor/2492618
2.5,Oscar Zapata Garcia,https://www.ratemyprofessors.com/professor/2899092
3.3,Charles Lwanga,https://www.ratemyprofessors.com/professor/1997388
4.6,David Spieser-Landes,https://www.ratemyprofessors.com/professor/1517045
3.0,Nuhu Osman Attah,https://www.ratemyprofessors.com/professor/2756892
4.0,Christine Choi,https://www.ratemyprofessors.com/professor/2959381
5.0,Ian Delabie,https://www.ratemyprofessors.com/professor/2959413
4.6,Jake Organ,https://www.ratemyprofessors.com/professor/2621876
3.8,Sung Kwon Cho,https://www.ratemyprofessors.com/professor/1310075
3.7,Christopher McCarrick,https://www.ratemyprofessors.com/professor/2903848
4.5,Mary Braza,https://www.ratemyprofessors.com/professor/2948681
4.0,Alberto Iozzia,https://www.ratemyprofessors.com/professor/2631658
5.0,Kandala Singh,https://www.ratemyprofessors.com/professor/2956838
4.8,Danielle Marsh,https://www.ratemyprofessors.com/professor/1866017
4.0,Hamid Khorasani,https://www.ratemyprofessors.com/professor/2955994
5.0,Ari Freedman,https://www.ratemyprofessors.com/professor/2955615
2.1,Kevin Kunak,https://www.ratemyprofessors.com/professor/2373559
4.0,Taylor Zallek,https://www.ratemyprofessors.com/professor/2679972
5.0,Jamie Hanson,https://www.ratemyprofessors.com/professor/2459983
5.0,Sergio Crabales Dominguez,https://www.ratemyprofessors.com/professor/2950635
2.0,Zhengsong Lu,https://www.ratemyprofessors.com/professor/2930794
5.0,Shannon  Miller,https://www.ratemyprofessors.com/professor/2946509
3.5,Matt Schultz,https://www.ratemyprofessors.com/professor/2858538
4.5,Stephen Luft,https://www.ratemyprofessors.com/professor/2170489
4.6,Cinzia Delfini,https://www.ratemyprofessors.com/professor/2370147
2.0,Irvin Jones,https://www.ratemyprofessors.com/professor/2047429
1.6,Joan Stevenson,https://www.ratemyprofessors.com/professor/2056577
2.5,Amarsiri De Silva,https://www.ratemyprofessors.com/professor/1995656
4.2,Shukuh Ghaznavi,https://www.ratemyprofessors.com/professor/1973948
5.0,Sushma  Kambagowni,https://www.ratemyprofessors.com/professor/2944871
1.0,Lin Zhou,https://www.ratemyprofessors.com/professor/2941506
4.7,Peter Zubritzky,https://www.ratemyprofessors.com/professor/2707604
2.2,Julie Vandenbossche,https://www.ratemyprofessors.com/professor/1936294
4.7,Kori Krueger,https://www.ratemyprofessors.com/professor/2310205
4.0,Nada Salim,https://www.ratemyprofessors.com/professor/2934720
4.5,Rebecca Durst,https://www.ratemyprofessors.com/professor/2818677
4.0,James Ferla,https://www.ratemyprofessors.com/professor/111668
2.7,Nurten Biyikli,https://www.ratemyprofessors.com/professor/2523395
5.0,Danielle Andrews-Brown,https://www.ratemyprofessors.com/professor/2465665
4.3,Alexander Tough,https://www.ratemyprofessors.com/professor/2683451
4.4,Shawn Sorrells,https://www.ratemyprofessors.com/professor/2626041
3.0,Tao Han,https://www.ratemyprofessors.com/professor/1839626
3.6,William Judson,https://www.ratemyprofessors.com/professor/190453
3.8,Marion Holmes,https://www.ratemyprofessors.com/professor/2901536
5.0,Leah Jacobs,https://www.ratemyprofessors.com/professor/2368776
3.5,Rebecca Reed,https://www.ratemyprofessors.com/professor/2585665
2.3,Jeffrey Cohn,https://www.ratemyprofessors.com/professor/347161
2.5,Rebecca Badawy,https://www.ratemyprofessors.com/professor/2631911
2.8,Kathryn Pataki,https://www.ratemyprofessors.com/professor/2898233
5.0,Gal Ben-Porath,https://www.ratemyprofessors.com/professor/2873779
